user_id,gender,dob,age,country,region,device_type,platform_name,title_id,watch_duration_min,completed,subscription_start,subscription_end,plan_name,monthly_cost_usd,currency,payment_mode,auto_renew,resolution,device_limit,simultaneous_streams,ads_included
U1440,Male,16-07-1971,54,Netherlands Antilles,North Carolina,Laptop,"Hotstar,Prime",,85,0,08-10-2023,07-10-2024,Standard,15.39,USD,Card,TRUE,HD,4,1,FALSE
U1441,Other,07-10-1972,52,Bhutan,Michigan,Laptop,Prime,,77,0,25-12-2024,25-12-2025,Premium,16.33,USD,Wallet,FALSE,4K,2,2,FALSE
U1442,Female,05-01-1988,37,Cambodia,Louisiana,Mobile,"Hotstar,Prime",,26,1,23-11-2024,23-11-2025,Premium,19.06,INR,Wallet,TRUE,4K,1,1,FALSE
U1443,Female,22-02-1967,58,Guam,Florida,TV,"Hotstar,Netflix",,99,0,03-01-2024,02-01-2025,Standard,16.05,INR,Wallet,FALSE,HD,3,3,FALSE
U1444,Male,29-09-1995,29,Uganda,Nebraska,TV,Hotstar,,26,1,17-07-2024,17-07-2025,Standard,8.75,INR,Wallet,FALSE,HD,4,1,FALSE
U1445,Male,01-09-1967,57,Belgium,Wisconsin,TV,"Hotstar,Netflix,Prime",,111,1,26-04-2024,26-04-2025,Standard,7.07,USD,Card,TRUE,4K,3,2,FALSE
U1446,Male,20-03-1996,29,Zambia,Georgia,Laptop,"Netflix,Prime",,27,1,17-04-2025,17-04-2026,Basic,18.8,INR,Card,FALSE,HD,4,4,TRUE
U1447,Other,22-07-1980,44,Iraq,Indiana,TV,"Hotstar,Netflix,Prime",,27,0,13-07-2023,12-07-2024,Premium,19.19,USD,UPI,FALSE,SD,1,1,FALSE
U1448,Other,21-05-1980,45,Trinidad and Tobago,Kansas,Mobile,"Hotstar,Netflix",,14,1,02-06-2025,02-06-2026,Premium,8.33,USD,Wallet,TRUE,HD,1,1,FALSE
U1449,Other,19-01-2007,18,Northern Mariana Islands,Vermont,TV,"Hotstar,Netflix,Prime",,52,0,09-05-2025,09-05-2026,Basic,15.75,USD,Card,FALSE,HD,1,1,FALSE
U1450,Male,28-06-1974,51,Falkland Islands (Malvinas),Washington,Mobile,"Hotstar,Netflix,Prime",,100,0,27-03-2024,27-03-2025,Standard,7.51,INR,Card,FALSE,HD,3,3,TRUE
U1451,Female,20-05-1994,31,Iran,Utah,Mobile,"Hotstar,Netflix",,84,1,07-10-2023,06-10-2024,Premium,15.48,INR,UPI,TRUE,HD,3,3,FALSE
U1452,Female,04-04-1993,32,Western Sahara,Massachusetts,Laptop,"Netflix,Prime",,52,1,02-09-2024,02-09-2025,Basic,8.46,USD,UPI,FALSE,4K,4,4,TRUE
U1453,Male,30-04-1989,36,Kyrgyz Republic,Tennessee,TV,"Hotstar,Prime",,57,0,30-03-2025,30-03-2026,Basic,15.2,USD,UPI,TRUE,SD,4,2,TRUE
U1454,Other,23-10-1975,49,United States Virgin Islands,Montana,Mobile,Netflix,,42,0,28-11-2024,28-11-2025,Basic,11.59,INR,Wallet,TRUE,4K,4,3,TRUE
U1455,Male,17-11-1973,51,Chile,Connecticut,Mobile,Hotstar,,14,1,08-04-2024,08-04-2025,Basic,13.8,INR,UPI,TRUE,SD,3,2,TRUE
U1456,Male,24-11-1990,34,Greenland,Tennessee,Mobile,"Hotstar,Netflix,Prime",,55,1,21-12-2024,21-12-2025,Premium,13.13,INR,UPI,FALSE,4K,4,2,FALSE
U1457,Female,28-10-1965,59,Mayotte,Washington,Mobile,"Hotstar,Netflix",,33,0,24-02-2024,23-02-2025,Basic,13.3,USD,Wallet,FALSE,SD,4,4,TRUE
U1458,Male,09-09-1964,60,Ghana,West Virginia,Mobile,"Hotstar,Netflix,Prime",,119,1,27-08-2023,26-08-2024,Premium,5.67,INR,UPI,TRUE,4K,1,1,FALSE
U1459,Male,25-05-1980,45,Czech Republic,Iowa,Mobile,"Hotstar,Netflix,Prime",,42,0,28-08-2024,28-08-2025,Basic,9.24,USD,UPI,TRUE,4K,3,3,TRUE
U1460,Male,26-01-1995,30,Western Sahara,Pennsylvania,TV,"Hotstar,Netflix",,94,1,14-12-2024,14-12-2025,Standard,15.64,USD,Wallet,TRUE,SD,2,1,TRUE
U1461,Other,08-09-1982,42,Reunion,Pennsylvania,Mobile,"Hotstar,Netflix,Prime",,70,1,20-10-2023,19-10-2024,Premium,9.79,USD,Card,FALSE,4K,2,2,FALSE
U1462,Male,16-07-1972,53,Gibraltar,Mississippi,TV,"Hotstar,Netflix,Prime",,14,0,09-03-2025,09-03-2026,Premium,13.87,INR,Card,TRUE,4K,4,2,FALSE
U1463,Female,06-06-2007,18,Tuvalu,Kansas,Laptop,"Hotstar,Netflix,Prime",,10,1,10-03-2025,10-03-2026,Standard,9.88,INR,Card,FALSE,SD,3,2,TRUE
U1464,Male,07-06-1982,43,Northern Mariana Islands,North Carolina,Mobile,"Hotstar,Prime",,115,1,06-11-2024,06-11-2025,Standard,18.64,USD,Wallet,FALSE,SD,2,1,TRUE
U1465,Male,09-08-1990,34,Reunion,Wyoming,Mobile,"Hotstar,Netflix",,13,0,23-10-2023,22-10-2024,Premium,9.19,USD,UPI,TRUE,HD,4,4,FALSE
U1466,Female,22-02-1966,59,Brunei Darussalam,Delaware,Mobile,"Hotstar,Netflix,Prime",,62,1,27-01-2025,27-01-2026,Basic,7.5,INR,Wallet,FALSE,4K,1,1,FALSE
U1467,Female,31-05-1983,42,Ukraine,Illinois,TV,Prime,,92,0,31-01-2025,31-01-2026,Basic,6.35,USD,Card,FALSE,4K,4,3,TRUE
U1468,Female,16-07-2006,18,Gibraltar,Arizona,TV,"Hotstar,Netflix",,109,0,06-08-2024,06-08-2025,Basic,19.21,USD,UPI,FALSE,SD,4,3,FALSE
U1469,Male,24-10-1973,51,Russian Federation,Texas,TV,Netflix,,115,1,23-10-2024,23-10-2025,Standard,9.29,USD,Card,FALSE,HD,1,1,TRUE
U1470,Other,17-10-1979,45,United States Virgin Islands,Mississippi,Mobile,"Hotstar,Netflix",,29,0,06-05-2024,06-05-2025,Premium,17.78,INR,Card,TRUE,SD,2,2,FALSE
U1471,Female,31-01-2007,18,Mauritania,Hawaii,TV,"Hotstar,Netflix,Prime",,88,1,17-08-2024,17-08-2025,Premium,17.82,USD,UPI,TRUE,HD,1,1,TRUE
U1472,Female,09-09-1998,26,Tuvalu,Florida,Mobile,Prime,,15,1,30-04-2025,30-04-2026,Basic,5.73,INR,UPI,TRUE,SD,4,3,FALSE
U1473,Female,25-01-2003,22,Belize,Montana,TV,Netflix,,15,1,27-02-2025,27-02-2026,Standard,14.48,INR,Wallet,FALSE,4K,1,1,TRUE
U1474,Other,07-11-1994,30,Tuvalu,South Carolina,TV,"Hotstar,Netflix,Prime",,29,0,07-04-2024,07-04-2025,Standard,11.75,USD,Wallet,TRUE,4K,3,2,FALSE
U1475,Male,26-06-1999,26,Denmark,Nebraska,Mobile,"Hotstar,Netflix,Prime",,96,1,22-07-2023,21-07-2024,Basic,18.63,USD,UPI,TRUE,4K,2,2,FALSE
U1476,Male,19-01-1972,53,Marshall Islands,Alabama,Laptop,"Netflix,Prime",,69,0,21-12-2023,20-12-2024,Premium,6.33,USD,UPI,FALSE,4K,4,4,TRUE
U1477,Male,28-12-1991,33,Thailand,Kansas,Mobile,"Hotstar,Netflix,Prime",,79,1,25-01-2024,24-01-2025,Standard,15.9,USD,Card,FALSE,SD,4,4,TRUE
U1478,Other,29-03-1995,30,Tonga,West Virginia,TV,"Hotstar,Netflix,Prime",,47,0,08-05-2025,08-05-2026,Standard,5.38,USD,UPI,FALSE,HD,1,1,TRUE
U1479,Other,01-05-1979,46,Saint Kitts and Nevis,California,Laptop,"Hotstar,Netflix,Prime",,87,1,18-08-2023,17-08-2024,Basic,18.21,USD,Card,TRUE,SD,3,3,TRUE
U1480,Female,24-11-1991,33,New Caledonia,Illinois,Laptop,"Hotstar,Netflix,Prime",,47,1,14-09-2023,13-09-2024,Premium,16.75,INR,Wallet,FALSE,HD,2,1,FALSE
U1481,Other,20-01-1981,44,Guinea-Bissau,Nevada,TV,Netflix,,100,0,30-06-2024,30-06-2025,Premium,5.65,USD,UPI,FALSE,SD,4,2,FALSE
U1482,Female,20-01-1989,36,Cape Verde,New Hampshire,Laptop,"Hotstar,Netflix,Prime",,39,0,03-02-2025,03-02-2026,Standard,14.47,INR,UPI,FALSE,SD,3,2,TRUE
U1483,Male,04-11-1985,39,Haiti,Colorado,TV,"Netflix,Prime",,65,1,17-02-2024,16-02-2025,Basic,8.82,INR,Wallet,TRUE,4K,3,2,TRUE
U1484,Female,08-12-1969,55,Ghana,Virginia,Laptop,"Hotstar,Netflix,Prime",,40,0,08-02-2025,08-02-2026,Premium,16.96,INR,Card,FALSE,HD,3,2,TRUE
U1485,Male,26-07-1964,60,Dominica,Idaho,TV,"Hotstar,Netflix,Prime",,74,0,15-08-2024,15-08-2025,Basic,12.93,INR,UPI,FALSE,HD,1,1,TRUE
U1486,Female,05-09-1982,42,San Marino,Kentucky,Laptop,Hotstar,,46,0,19-02-2025,19-02-2026,Standard,11.16,INR,Wallet,TRUE,HD,1,1,TRUE
U1487,Male,24-08-1989,35,Montserrat,West Virginia,TV,Netflix,,106,0,05-11-2024,05-11-2025,Premium,19.05,USD,Card,FALSE,4K,2,1,FALSE
U1488,Male,06-05-1969,56,Canada,Wyoming,Mobile,Prime,,8,1,13-10-2023,12-10-2024,Premium,19.56,USD,Card,FALSE,4K,2,1,TRUE
U1489,Female,18-03-1988,37,Gambia,Montana,Mobile,"Netflix,Prime",,22,1,28-09-2023,27-09-2024,Basic,18.93,USD,Wallet,TRUE,SD,4,1,TRUE
U1490,Male,30-05-2003,22,Austria,California,TV,"Hotstar,Netflix,Prime",,41,1,22-11-2024,22-11-2025,Basic,5.56,USD,UPI,FALSE,HD,1,1,TRUE
U1491,Male,10-03-1993,32,Equatorial Guinea,Kentucky,Mobile,"Netflix,Prime",,54,1,18-04-2025,18-04-2026,Basic,5.43,INR,Wallet,FALSE,4K,2,2,FALSE
U1492,Female,22-08-2005,19,Syrian Arab Republic,Iowa,TV,Netflix,,23,1,28-08-2024,28-08-2025,Premium,8.35,USD,Card,TRUE,SD,4,3,FALSE
U1493,Female,16-02-1977,48,Lebanon,West Virginia,TV,"Hotstar,Netflix,Prime",,77,1,06-05-2025,06-05-2026,Standard,15.19,USD,Card,TRUE,SD,1,1,FALSE
U1494,Female,23-11-1976,48,Sierra Leone,Wyoming,Mobile,"Hotstar,Netflix,Prime",,18,0,28-01-2025,28-01-2026,Standard,7.46,INR,UPI,FALSE,4K,2,2,FALSE
U1495,Female,04-11-1994,30,Tuvalu,Pennsylvania,Laptop,"Hotstar,Netflix,Prime",,57,1,30-01-2025,30-01-2026,Premium,15.57,USD,Card,FALSE,4K,2,2,FALSE
U1496,Female,22-11-1984,40,Luxembourg,Washington,Laptop,"Hotstar,Netflix,Prime",,54,1,25-06-2025,25-06-2026,Premium,10.21,INR,UPI,TRUE,SD,1,1,FALSE
U1497,Male,11-09-1991,33,Kyrgyz Republic,New Jersey,Laptop,"Hotstar,Prime",,88,1,26-10-2023,25-10-2024,Premium,14.23,INR,Card,FALSE,4K,2,1,FALSE
U1498,Female,01-10-1964,60,British Virgin Islands,Virginia,TV,Hotstar,,75,0,19-06-2024,19-06-2025,Premium,15.14,INR,Card,FALSE,SD,4,3,FALSE
U1499,Other,11-04-1980,45,French Guiana,Pennsylvania,TV,Prime,,96,0,01-11-2024,01-11-2025,Basic,19.83,INR,Wallet,FALSE,HD,1,1,FALSE
U1500,Female,22-07-2006,18,Solomon Islands,Missouri,Laptop,Prime,,5,0,08-09-2024,08-09-2025,Premium,13.99,INR,Wallet,FALSE,HD,3,3,FALSE
U1501,Female,23-09-1965,59,Micronesia,Washington,TV,"Hotstar,Netflix,Prime",,119,0,06-12-2024,06-12-2025,Premium,18.99,USD,Wallet,FALSE,SD,2,1,TRUE
U1502,Other,24-07-1980,44,Eritrea,Iowa,TV,"Hotstar,Prime",,27,1,30-03-2025,30-03-2026,Premium,9.53,INR,Card,FALSE,4K,1,1,FALSE
U1503,Female,08-03-1975,50,Azerbaijan,Virginia,Laptop,"Netflix,Prime",,116,1,22-05-2025,22-05-2026,Standard,6.34,USD,Card,FALSE,4K,3,3,FALSE
U1504,Female,10-10-1983,41,Vietnam,Texas,TV,Hotstar,,94,0,09-05-2025,09-05-2026,Premium,11.55,INR,Wallet,FALSE,SD,3,3,TRUE
U1505,Other,18-11-1977,47,Svalbard & Jan Mayen Islands,Montana,Mobile,"Hotstar,Netflix,Prime",,16,1,29-03-2025,29-03-2026,Basic,5.37,INR,Wallet,FALSE,4K,3,1,TRUE
U1506,Female,14-02-1998,27,French Guiana,North Carolina,Laptop,"Hotstar,Prime",,31,0,10-08-2024,10-08-2025,Premium,13.4,USD,UPI,FALSE,HD,4,2,TRUE
U1507,Female,21-03-2002,23,Botswana,New Hampshire,TV,"Hotstar,Prime",,64,1,05-07-2024,05-07-2025,Standard,17.16,INR,Wallet,TRUE,4K,4,1,FALSE
U1508,Female,29-04-1972,53,Lithuania,Virginia,TV,"Netflix,Prime",,75,1,08-07-2023,07-07-2024,Standard,14.02,USD,Wallet,FALSE,HD,2,2,TRUE
U1509,Female,03-03-1966,59,Egypt,Utah,Mobile,Netflix,,40,1,10-06-2024,10-06-2025,Standard,12.05,USD,Wallet,FALSE,4K,2,2,TRUE
U1510,Other,31-07-1979,45,Bolivia,Colorado,Laptop,"Hotstar,Netflix,Prime",,62,1,11-10-2023,10-10-2024,Basic,18.9,USD,Card,TRUE,4K,1,1,FALSE
U1511,Other,10-11-1964,60,Iran,Arkansas,Mobile,"Netflix,Prime",,86,1,01-06-2025,01-06-2026,Premium,11.47,USD,Card,TRUE,SD,3,3,TRUE
U1512,Other,24-06-1985,40,Benin,Louisiana,Mobile,"Hotstar,Netflix,Prime",,50,0,24-01-2024,23-01-2025,Standard,9.57,INR,Wallet,FALSE,SD,2,1,TRUE
U1513,Female,25-01-1987,38,Armenia,Oklahoma,Mobile,"Hotstar,Netflix,Prime",,107,1,28-06-2024,28-06-2025,Standard,19.64,USD,Card,TRUE,4K,2,2,FALSE
U1514,Other,03-08-1983,41,French Southern Territories,Arkansas,TV,Netflix,,118,1,21-06-2025,21-06-2026,Basic,10.22,INR,Card,FALSE,4K,4,2,TRUE
U1515,Male,20-08-1979,45,Benin,Pennsylvania,Laptop,"Hotstar,Netflix,Prime",,33,0,22-05-2024,22-05-2025,Standard,14.4,INR,UPI,FALSE,SD,4,2,TRUE
U1516,Male,17-03-1973,52,Burundi,Michigan,Mobile,"Hotstar,Netflix,Prime",,64,1,28-11-2023,27-11-2024,Premium,14.77,USD,UPI,TRUE,4K,3,1,FALSE
U1517,Male,30-10-1992,32,Western Sahara,Pennsylvania,TV,Netflix,,110,1,16-10-2023,15-10-2024,Premium,13.14,INR,Card,TRUE,SD,4,2,TRUE
U1518,Female,21-07-1979,45,Estonia,Pennsylvania,Mobile,"Hotstar,Netflix,Prime",,44,0,06-04-2024,06-04-2025,Standard,17.95,USD,UPI,TRUE,4K,4,2,FALSE
U1519,Other,31-07-1995,29,Saint Barthelemy,Ohio,TV,Netflix,,79,1,03-07-2024,03-07-2025,Standard,10.46,INR,Card,FALSE,SD,2,2,TRUE
U1520,Female,13-06-2005,20,Bhutan,West Virginia,Mobile,"Hotstar,Netflix,Prime",,43,0,17-10-2023,16-10-2024,Premium,9.47,INR,Wallet,FALSE,4K,4,3,TRUE
U1521,Male,10-08-2006,18,Guam,New Jersey,Mobile,"Hotstar,Netflix,Prime",,100,0,29-10-2023,28-10-2024,Premium,13.68,USD,Wallet,FALSE,4K,2,1,TRUE
U1522,Male,16-01-2000,25,Falkland Islands (Malvinas),New Mexico,Laptop,"Hotstar,Prime",,114,0,26-07-2024,26-07-2025,Standard,6.19,USD,UPI,TRUE,SD,2,2,FALSE
U1523,Male,29-12-1988,36,Sudan,California,Laptop,"Hotstar,Netflix",,73,1,02-07-2025,02-07-2026,Standard,15.17,USD,UPI,FALSE,HD,4,3,FALSE
U1524,Female,17-06-1990,35,Andorra,Vermont,Laptop,Prime,,107,0,30-09-2024,30-09-2025,Premium,17.77,INR,Card,FALSE,SD,4,2,FALSE
U1525,Female,22-02-1985,40,Somalia,Missouri,TV,"Hotstar,Netflix",,24,0,07-05-2024,07-05-2025,Standard,19.11,INR,Wallet,TRUE,SD,3,2,TRUE
U1526,Other,01-08-1999,25,Macedonia,South Carolina,TV,"Hotstar,Netflix",,99,0,24-02-2024,23-02-2025,Basic,9.73,INR,Wallet,FALSE,HD,2,1,TRUE
U1527,Female,30-09-1968,56,Belize,Virginia,Laptop,"Hotstar,Netflix,Prime",,59,1,18-10-2024,18-10-2025,Premium,7.94,INR,Card,TRUE,4K,1,1,FALSE
U1528,Male,15-09-1990,34,Australia,Mississippi,Laptop,Netflix,,21,1,04-03-2025,04-03-2026,Standard,12.33,INR,UPI,FALSE,SD,2,2,FALSE
U1529,Other,28-01-1995,30,Equatorial Guinea,Massachusetts,Mobile,"Netflix,Prime",,74,0,20-10-2023,19-10-2024,Basic,10.66,USD,Wallet,TRUE,4K,3,3,TRUE
U1530,Female,27-09-1980,44,Cook Islands,New Jersey,Laptop,"Netflix,Prime",,77,1,28-10-2024,28-10-2025,Premium,19.14,INR,Card,TRUE,SD,4,3,FALSE
U1531,Female,08-01-1986,39,Isle of Man,Washington,Mobile,Hotstar,,42,1,20-06-2025,20-06-2026,Premium,17.51,INR,Card,FALSE,4K,2,1,FALSE
U1532,Other,16-05-1966,59,Antigua and Barbuda,Pennsylvania,Mobile,Hotstar,,95,0,04-10-2023,03-10-2024,Standard,8.55,INR,UPI,TRUE,SD,1,1,FALSE
U1533,Other,27-10-1992,32,Kenya,Florida,Mobile,"Hotstar,Netflix",,30,0,16-01-2024,15-01-2025,Standard,9.62,USD,Card,FALSE,HD,4,2,FALSE
U1534,Other,08-06-1995,30,Korea,Florida,Laptop,"Hotstar,Netflix,Prime",,17,0,22-06-2024,22-06-2025,Basic,15.32,USD,UPI,TRUE,SD,3,2,TRUE
U1535,Female,11-01-2002,23,Guinea,Montana,TV,"Hotstar,Netflix",,30,0,07-10-2023,06-10-2024,Premium,11.64,INR,Wallet,TRUE,4K,2,2,TRUE
U1536,Female,09-08-1978,46,Uganda,Utah,Mobile,Hotstar,,64,0,15-02-2025,15-02-2026,Basic,16.67,USD,Card,TRUE,HD,4,3,TRUE
U1537,Female,27-08-1965,59,Indonesia,Colorado,TV,"Hotstar,Prime",,106,0,01-08-2024,01-08-2025,Standard,13.78,USD,UPI,FALSE,HD,2,2,TRUE
U1538,Other,20-09-1967,57,Egypt,Alabama,Laptop,"Hotstar,Netflix,Prime",,46,1,12-11-2024,12-11-2025,Standard,19.62,USD,Wallet,TRUE,HD,2,2,FALSE
U1539,Other,11-03-1978,47,Japan,Alabama,TV,"Hotstar,Netflix,Prime",,30,0,01-12-2024,01-12-2025,Standard,12.89,USD,UPI,FALSE,HD,4,3,TRUE
U1540,Male,12-03-1974,51,Ukraine,Maine,Mobile,"Hotstar,Netflix,Prime",,118,1,21-11-2024,21-11-2025,Standard,16.69,USD,Card,TRUE,4K,4,2,FALSE
U1541,Female,20-01-2000,25,Turkmenistan,Michigan,Mobile,"Hotstar,Prime",,91,0,15-03-2025,15-03-2026,Standard,14.53,USD,Card,TRUE,4K,4,1,FALSE
U1542,Other,21-01-1978,47,Sierra Leone,Virginia,Laptop,"Hotstar,Netflix",,69,1,29-09-2024,29-09-2025,Basic,17.98,INR,Card,FALSE,4K,1,1,FALSE
U1543,Other,07-06-1996,29,Bolivia,Kansas,TV,"Hotstar,Netflix",,79,0,14-11-2023,13-11-2024,Basic,17.96,INR,Card,FALSE,4K,3,3,TRUE
U1544,Other,24-07-1977,47,Malawi,Pennsylvania,TV,Prime,,64,1,16-05-2024,16-05-2025,Premium,11.85,USD,Wallet,FALSE,4K,4,4,FALSE
U1545,Male,02-11-1995,29,Reunion,Kentucky,TV,"Hotstar,Prime",,70,1,29-11-2024,29-11-2025,Standard,10.65,USD,UPI,FALSE,SD,2,2,TRUE
U1546,Female,07-08-1966,58,Zimbabwe,New Hampshire,Laptop,"Hotstar,Netflix",,85,1,01-06-2024,01-06-2025,Standard,17.51,INR,Card,TRUE,SD,2,1,TRUE
U1547,Other,28-06-1991,34,Iceland,Rhode Island,TV,Hotstar,,110,1,21-07-2023,20-07-2024,Basic,19.15,INR,Wallet,TRUE,HD,4,4,TRUE
U1548,Other,08-05-1970,55,South Africa,Massachusetts,Mobile,"Hotstar,Netflix",,84,0,10-11-2023,09-11-2024,Premium,7.89,USD,Card,FALSE,HD,2,1,TRUE
U1549,Male,11-07-1971,54,Turks and Caicos Islands,Tennessee,Mobile,"Netflix,Prime",,75,1,28-04-2025,28-04-2026,Standard,19.14,INR,Wallet,FALSE,HD,2,2,FALSE
U1550,Male,25-07-2001,23,Anguilla,Florida,Mobile,"Hotstar,Netflix",,74,1,16-07-2023,15-07-2024,Basic,11.69,INR,Card,TRUE,HD,3,2,FALSE
U1551,Female,18-12-1993,31,Gambia,Colorado,Laptop,Prime,,26,0,14-01-2024,13-01-2025,Premium,17.29,INR,Wallet,FALSE,SD,1,1,TRUE
U1552,Other,05-09-2004,20,Niue,Kentucky,TV,"Netflix,Prime",,26,0,24-07-2024,24-07-2025,Premium,8.21,USD,UPI,FALSE,SD,1,1,FALSE
U1553,Female,25-10-1976,48,Micronesia,Minnesota,Laptop,"Hotstar,Netflix,Prime",,40,1,26-10-2023,25-10-2024,Basic,7.98,INR,UPI,TRUE,4K,3,2,FALSE
U1554,Female,02-11-1973,51,French Southern Territories,Kentucky,TV,"Hotstar,Prime",,70,0,18-02-2025,18-02-2026,Premium,11.13,INR,UPI,FALSE,SD,3,2,FALSE
U1555,Male,17-09-2005,19,Marshall Islands,North Dakota,Laptop,Prime,,59,1,27-10-2024,27-10-2025,Standard,14.8,USD,Wallet,TRUE,SD,3,1,FALSE
U1556,Male,23-01-1970,55,Senegal,West Virginia,Laptop,Netflix,,58,1,23-04-2024,23-04-2025,Premium,18.03,USD,Wallet,TRUE,4K,1,1,FALSE
U1557,Male,29-11-1991,33,Liberia,Wisconsin,Laptop,"Hotstar,Netflix",,92,0,02-07-2024,02-07-2025,Basic,15.89,INR,UPI,TRUE,HD,3,1,TRUE
U1558,Other,01-08-1978,46,Niue,New Hampshire,Laptop,"Hotstar,Netflix",,87,1,29-07-2023,28-07-2024,Standard,8.33,USD,UPI,FALSE,HD,3,3,FALSE
U1559,Female,21-07-1998,26,Sri Lanka,Kansas,TV,Netflix,,86,0,15-10-2023,14-10-2024,Basic,13.68,USD,Card,TRUE,4K,1,1,FALSE
U1560,Male,03-10-1983,41,Liechtenstein,Virginia,Mobile,"Hotstar,Netflix,Prime",,109,0,12-04-2024,12-04-2025,Premium,15.1,INR,UPI,TRUE,4K,1,1,FALSE
U1561,Male,22-08-1982,42,Sudan,California,Laptop,"Hotstar,Netflix,Prime",,90,1,08-01-2024,07-01-2025,Basic,15.16,INR,Wallet,FALSE,HD,4,4,FALSE
U1562,Female,28-12-1984,40,Nepal,Kansas,Laptop,Hotstar,,100,0,14-05-2025,14-05-2026,Premium,19.77,USD,UPI,TRUE,HD,3,2,TRUE
U1563,Female,23-04-1990,35,Qatar,Louisiana,TV,"Hotstar,Netflix",,76,0,15-11-2024,15-11-2025,Basic,10.51,INR,Wallet,FALSE,HD,1,1,FALSE
U1564,Male,18-09-1999,25,Equatorial Guinea,Alaska,Mobile,"Hotstar,Netflix,Prime",,9,1,12-03-2024,12-03-2025,Basic,6.13,INR,Wallet,FALSE,HD,3,2,TRUE
U1565,Female,11-11-1990,34,Bermuda,Minnesota,Laptop,Prime,,76,1,29-12-2023,28-12-2024,Premium,18.11,USD,Wallet,TRUE,4K,2,1,FALSE
U1566,Other,29-05-1984,41,El Salvador,Pennsylvania,Mobile,Hotstar,,63,1,30-05-2025,30-05-2026,Standard,19.11,INR,UPI,FALSE,SD,3,3,FALSE
U1567,Female,29-12-1970,54,Solomon Islands,Massachusetts,TV,"Hotstar,Netflix",,90,0,04-01-2025,04-01-2026,Premium,9.72,INR,UPI,FALSE,SD,1,1,TRUE
U1568,Other,26-10-1976,48,Equatorial Guinea,Mississippi,Laptop,Hotstar,,32,1,21-04-2025,21-04-2026,Standard,9.78,USD,Card,FALSE,HD,3,2,FALSE
U1569,Other,13-05-1997,28,Marshall Islands,Michigan,Laptop,Netflix,,88,0,27-11-2023,26-11-2024,Standard,17.47,INR,Wallet,FALSE,HD,1,1,TRUE
U1570,Male,25-02-2004,21,Solomon Islands,Nevada,Mobile,Netflix,,41,0,23-08-2023,22-08-2024,Basic,8.05,USD,Wallet,FALSE,4K,3,2,FALSE
U1571,Female,06-12-1996,28,Cameroon,Connecticut,TV,"Hotstar,Netflix",,8,0,13-04-2024,13-04-2025,Premium,19.73,USD,Wallet,FALSE,SD,1,1,FALSE
U1572,Male,17-09-1988,36,Samoa,Colorado,Mobile,"Hotstar,Netflix",,48,1,27-03-2025,27-03-2026,Standard,6.21,INR,UPI,FALSE,4K,1,1,TRUE
U1573,Other,24-12-1991,33,Czech Republic,Tennessee,Laptop,"Hotstar,Netflix,Prime",,51,1,09-07-2023,08-07-2024,Basic,11.04,USD,Wallet,TRUE,4K,4,4,FALSE
U1574,Other,10-10-1967,57,Cayman Islands,Vermont,TV,"Hotstar,Netflix",,12,0,30-06-2025,30-06-2026,Premium,12.26,INR,UPI,FALSE,4K,1,1,FALSE
U1575,Other,20-11-1969,55,Papua New Guinea,North Dakota,Mobile,Hotstar,,42,0,08-09-2023,07-09-2024,Premium,7.39,INR,Wallet,TRUE,SD,2,2,TRUE
U1576,Male,02-02-1994,31,Australia,Nevada,Laptop,Hotstar,,71,0,02-07-2025,02-07-2026,Basic,12.82,USD,Card,FALSE,HD,3,2,FALSE
U1577,Other,23-01-2002,23,Dominica,Tennessee,Laptop,Netflix,,75,1,20-10-2023,19-10-2024,Basic,6.24,USD,UPI,FALSE,SD,4,4,TRUE
U1578,Male,22-02-1982,43,Haiti,Washington,TV,"Hotstar,Netflix,Prime",,108,1,20-10-2023,19-10-2024,Basic,18.29,USD,UPI,FALSE,SD,4,3,FALSE
U1579,Female,12-07-1974,51,Russian Federation,West Virginia,TV,"Hotstar,Netflix,Prime",,118,0,23-02-2025,23-02-2026,Standard,6.36,INR,Card,TRUE,HD,3,1,FALSE
U1580,Female,14-02-1989,36,Armenia,Iowa,Mobile,Netflix,,113,1,16-09-2024,16-09-2025,Basic,10.11,USD,Wallet,FALSE,HD,2,2,TRUE
U1581,Other,16-02-2007,18,Croatia,Michigan,TV,"Hotstar,Prime",,5,1,20-04-2025,20-04-2026,Standard,8.93,USD,Wallet,FALSE,SD,3,1,TRUE
U1582,Female,31-03-2004,21,Armenia,Kentucky,Laptop,"Hotstar,Netflix,Prime",,32,1,16-10-2024,16-10-2025,Basic,5.51,INR,Card,TRUE,4K,4,3,TRUE
U1583,Male,06-11-2003,21,Fiji,Delaware,Laptop,Netflix,,88,0,11-08-2023,10-08-2024,Standard,19.86,INR,UPI,FALSE,HD,1,1,TRUE
U1584,Other,12-10-1973,51,Brazil,Wyoming,TV,Prime,,102,1,19-05-2025,19-05-2026,Basic,10.9,USD,Wallet,FALSE,HD,2,2,TRUE
U1585,Female,03-04-1991,34,Guam,South Carolina,TV,"Hotstar,Netflix,Prime",,69,1,24-04-2024,24-04-2025,Premium,12.05,INR,UPI,TRUE,HD,4,3,FALSE
U1586,Male,23-06-2002,23,Lao People's Democratic Republic,Iowa,Laptop,Netflix,,75,0,09-06-2024,09-06-2025,Premium,13.01,USD,Wallet,TRUE,4K,3,1,FALSE
